age,education_level,work_experience_years,ielts_listening,ielts_reading,ielts_writing,ielts_speaking,settlement_funds,family_size,occupation_demand_level,has_positive_travel_history,has_job_offer,has_relative,spouse_language_proficient,has_local_work_experience,has_local_education,has_criminal_record,failed_medical_exam,has_misrepresentation,has_valid_passport,has_employment_gap,has_previous_refusal,is_eligible
30,Masters,4,7.2,7.9,6.9,8.0,67776,3,Critical,True,True,True,True,True,True,False,False,False,True,False,True,1
31,PhD,4,7.9,8.0,7.3,7.0,57709,2,Medium,True,False,False,True,False,True,False,False,False,True,False,True,1
29,Bachelors,8,6.8,8.0,7.1,6.7,77440,2,Critical,True,False,False,False,True,False,False,False,False,True,False,False,1
37,PhD,8,6.5,8.1,8.4,7.0,73057,2,Medium,True,True,False,True,True,False,False,False,False,True,True,False,1
32,PhD,6,7.9,7.7,7.3,7.3,63221,2,Critical,True,True,False,False,False,True,False,False,False,True,True,False,1
30,Masters,3,7.0,8.4,7.4,6.8,64139,2,Medium,True,False,True,False,True,True,False,False,False,True,True,True,1
26,Masters,3,8.0,8.5,7.7,7.9,76203,2,Critical,True,False,True,True,False,True,False,False,False,True,False,False,1
25,Masters,6,8.0,6.9,7.0,7.5,41884,2,High,True,True,False,True,True,False,False,False,False,True,False,False,1
30,Masters,9,8.1,7.3,7.7,6.9,27008,1,Medium,True,False,True,True,True,True,False,False,False,True,True,False,1
36,PhD,7,7.8,6.5,8.1,8.2,55104,1,Critical,True,False,True,True,True,True,False,False,False,True,False,False,1
31,PhD,3,7.5,8.4,7.6,6.9,72949,2,Critical,True,True,True,False,False,False,False,False,False,True,True,False,1
29,Bachelors,8,7.3,7.1,8.4,7.4,71695,2,Critical,True,False,True,True,False,True,False,True,False,True,True,False,1
28,Masters,4,7.3,6.9,6.9,7.5,40311,1,Critical,True,True,True,False,False,False,False,False,False,True,True,False,1
34,Masters,5,6.7,7.5,7.0,7.9,57674,2,High,True,False,True,False,False,True,False,False,False,True,True,True,1
25,PhD,9,6.8,6.9,7.7,7.2,42298,3,Critical,True,True,True,True,False,False,False,True,False,True,False,False,1
36,Masters,6,7.3,7.5,7.2,7.8,37687,1,Critical,True,False,True,False,False,False,False,False,False,True,False,False,1
37,Bachelors,3,7.0,8.5,6.5,8.1,68057,2,Medium,True,True,False,True,True,False,False,False,False,True,False,True,1
31,PhD,7,7.6,8.1,7.5,7.9,42725,1,Medium,True,True,False,True,True,True,False,False,False,True,False,True,1
30,Masters,3,7.8,6.6,6.6,7.6,77356,3,High,True,True,True,True,False,True,False,False,False,True,False,False,1
25,PhD,8,7.8,6.8,7.8,8.2,74673,2,Critical,True,True,False,False,True,True,False,False,False,True,False,False,1
33,Masters,5,8.5,8.2,8.2,7.9,52892,2,Medium,True,False,True,True,False,False,False,False,False,True,False,False,1
32,Bachelors,4,7.3,7.4,8.3,6.6,76703,3,High,True,False,True,True,False,False,False,False,False,True,False,False,1
27,Masters,4,6.9,8.3,7.0,7.3,50988,3,Critical,True,True,False,True,True,True,False,False,False,True,True,False,1
36,PhD,5,6.8,7.6,7.4,7.6,45426,3,Medium,True,False,True,False,True,True,False,False,False,True,True,True,1
37,Bachelors,9,8.1,8.3,7.4,8.3,53010,1,Critical,True,False,False,True,False,False,False,False,False,True,True,False,1
26,Bachelors,4,7.5,6.5,7.7,6.6,72324,1,Critical,True,False,False,True,True,False,False,False,False,True,False,False,1
35,Masters,4,7.4,7.0,8.3,8.0,52289,3,Critical,True,False,True,False,True,True,False,False,False,True,False,False,1
26,Masters,6,7.7,8.1,6.9,8.4,74472,2,High,True,False,True,True,True,True,False,True,False,True,True,False,1
34,Masters,5,7.1,8.3,6.5,8.2,39350,3,Critical,True,True,True,True,True,True,False,False,False,True,False,False,1
36,PhD,6,7.6,8.3,7.1,6.5,53580,3,Medium,True,True,True,False,False,True,False,False,False,True,True,False,1
30,Bachelors,6,7.3,7.2,7.3,6.7,25815,1,High,True,True,False,False,False,True,False,False,False,True,False,False,1
31,Masters,5,7.0,6.6,6.9,7.5,59535,1,Critical,True,True,True,True,True,False,False,False,False,True,True,False,1
26,PhD,6,7.6,7.5,7.3,8.4,45928,1,Critical,True,True,False,False,True,False,False,False,False,True,True,False,1
30,PhD,9,7.1,7.5,6.7,7.0,78745,2,High,True,False,True,False,False,False,False,False,False,True,True,False,1
30,Masters,7,7.9,7.6,8.0,7.9,55493,1,High,True,True,True,False,True,False,False,False,False,True,True,False,1
29,Masters,5,8.2,8.5,6.7,6.7,33678,1,High,True,True,False,True,True,True,False,False,False,True,True,False,1
27,Masters,9,7.2,8.1,6.6,7.2,59170,1,High,True,True,False,False,False,True,False,False,False,True,False,False,1
26,PhD,5,7.3,7.7,8.2,6.5,62314,2,Medium,True,False,False,False,True,False,False,False,False,True,True,False,1
25,PhD,5,6.6,6.7,6.9,7.6,63009,1,Medium,True,False,False,False,False,True,False,False,False,True,False,False,1
33,Bachelors,7,7.4,7.9,7.7,7.0,59779,1,Critical,True,False,True,False,True,False,False,False,False,True,True,False,1
26,Masters,8,6.5,7.2,8.1,8.1,78261,1,Critical,True,True,True,True,False,False,False,False,False,True,False,False,1
29,Bachelors,3,7.5,8.4,6.7,7.0,38575,3,Medium,True,True,False,False,True,True,False,False,False,True,True,False,1
28,Masters,3,7.2,7.7,7.0,6.8,63854,3,Medium,True,True,False,True,True,False,False,False,False,True,True,False,1
29,Bachelors,6,7.2,7.8,7.3,7.5,52181,1,Critical,True,True,False,True,True,True,False,False,False,True,False,False,1
37,PhD,6,7.7,7.4,7.0,8.3,41530,2,Critical,True,False,False,False,False,True,False,False,False,True,False,False,1
27,Masters,3,7.2,8.2,7.1,8.1,52817,2,Medium,True,False,False,True,True,False,False,False,False,True,False,False,1
32,Bachelors,9,7.6,7.8,6.5,6.9,72394,1,Critical,True,False,True,True,False,True,False,False,False,True,False,False,1
30,PhD,5,6.6,7.2,8.0,7.6,78465,2,High,True,False,True,False,True,True,False,False,False,True,False,False,1
28,Bachelors,3,6.8,8.3,7.8,8.4,64941,3,High,True,False,True,False,False,False,False,False,False,True,True,False,1
30,Bachelors,3,6.5,6.9,6.7,6.7,34022,1,High,True,True,True,True,False,True,False,False,False,True,False,False,1
30,Masters,6,7.4,7.1,7.7,8.4,57976,2,High,True,True,False,True,False,False,False,False,False,True,True,False,1
32,Bachelors,6,8.0,7.5,7.7,6.6,47761,2,Critical,True,False,True,False,False,True,False,False,False,True,False,True,1
35,PhD,6,6.8,7.0,8.4,8.0,30874,2,Critical,True,True,True,True,False,True,False,False,False,True,True,False,1
25,Masters,9,8.0,6.6,8.2,6.7,44272,3,Critical,True,True,False,False,False,True,False,False,False,True,True,False,1
34,PhD,5,7.7,8.1,8.4,6.8,45467,3,High,True,True,False,True,False,False,False,False,False,True,False,False,1
34,Masters,9,6.9,8.1,6.9,7.9,59766,2,Critical,True,True,False,True,False,True,False,False,False,True,False,False,1
35,Bachelors,8,8.3,7.2,8.2,7.2,31864,1,High,True,False,True,True,False,False,False,False,False,True,False,False,1
28,Bachelors,7,7.2,8.2,6.6,7.5,78952,3,High,True,True,False,True,True,True,False,False,False,True,True,False,1
37,Bachelors,9,6.9,7.5,6.6,7.3,71722,3,Critical,True,True,False,True,False,False,False,False,False,True,False,False,1
27,PhD,8,6.6,7.3,8.0,7.8,50865,1,Critical,True,True,False,False,False,True,False,False,False,True,False,False,1
32,PhD,7,6.6,7.2,8.3,8.1,65028,1,High,True,False,True,False,True,False,False,False,False,True,False,False,1
37,Bachelors,6,7.1,7.1,6.9,7.0,78286,2,Medium,True,False,True,True,True,False,False,False,False,True,False,False,1
32,Masters,5,7.3,8.3,8.5,7.4,70899,2,High,True,False,True,False,True,True,False,False,False,True,True,True,1
35,Masters,7,7.1,7.4,8.3,8.4,53357,2,Medium,True,False,False,True,False,False,False,False,False,True,False,False,1
31,PhD,5,8.2,7.0,8.0,8.2,51363,2,High,True,True,True,False,True,True,False,False,False,True,False,False,1
36,PhD,9,8.3,8.5,7.2,7.7,44124,2,High,True,False,True,False,True,False,False,False,False,True,False,False,1
35,Masters,9,7.5,7.2,8.4,8.3,57200,2,Medium,True,True,False,True,True,True,False,False,False,True,False,True,1
28,PhD,3,6.9,8.4,7.1,8.2,61349,1,Medium,True,True,True,True,False,False,False,False,False,True,False,False,1
37,Bachelors,8,8.1,8.3,6.7,6.7,66163,3,Critical,True,True,False,True,True,False,False,False,False,True,True,False,1
25,PhD,9,7.2,7.3,8.3,6.8,79754,3,Critical,True,False,False,False,False,True,False,False,False,True,True,False,1
26,PhD,6,8.0,6.8,7.6,7.5,62126,2,Medium,True,False,False,False,True,True,False,False,False,True,False,False,1
34,Bachelors,9,8.2,8.2,6.7,6.7,55511,3,Medium,True,False,True,True,True,False,False,False,False,True,True,False,1
33,Masters,9,7.7,7.8,7.6,6.7,51187,1,High,True,False,True,False,True,True,False,False,False,True,True,False,1
33,Bachelors,5,8.5,7.3,7.4,6.8,60837,3,Medium,True,False,True,False,False,False,False,False,False,True,True,False,1
35,Bachelors,5,6.5,7.7,8.4,7.0,42227,2,Critical,True,True,False,False,True,True,False,False,False,True,False,False,1
29,Masters,8,7.4,8.3,6.6,7.9,36668,1,High,True,False,True,False,False,True,False,True,False,True,True,False,1
36,Masters,8,7.9,8.4,8.0,7.1,53603,3,Critical,True,True,False,False,True,True,False,False,False,True,False,False,1
27,Masters,7,7.9,8.1,6.7,7.7,61315,2,High,True,False,False,True,False,True,False,False,False,True,False,False,1
25,PhD,4,7.1,7.8,6.8,7.0,30742,2,Critical,True,True,True,False,False,True,False,False,False,True,False,True,1
32,PhD,7,8.3,7.6,8.2,8.3,62082,3,High,True,True,True,True,True,True,False,False,False,True,False,False,1
30,Bachelors,9,7.5,8.3,6.6,8.0,57618,3,Medium,True,True,False,False,False,True,False,False,False,True,False,False,1
33,Bachelors,4,8.4,7.3,7.2,7.8,61078,1,Medium,True,False,True,True,True,False,False,False,False,True,False,True,1
29,Masters,4,8.0,8.2,7.8,7.1,35420,3,Medium,True,True,False,False,True,False,False,False,False,True,True,False,1
32,PhD,9,8.2,7.6,7.4,8.1,53160,2,Critical,True,False,True,True,False,True,False,False,False,True,False,False,1
33,PhD,8,8.2,6.7,7.9,7.7,45479,1,Critical,True,True,False,True,True,False,False,False,False,True,False,False,1
26,PhD,3,7.6,7.9,7.5,8.1,71385,2,Medium,True,True,False,False,True,False,False,False,False,True,True,False,1
27,Masters,4,8.0,8.0,6.9,7.8,43149,3,Critical,True,True,True,True,True,True,False,True,False,True,False,True,1
30,Masters,5,7.7,7.7,6.5,8.3,30215,2,Medium,True,False,False,True,True,True,False,False,False,True,True,True,1
37,Masters,9,8.1,7.2,8.5,7.4,77089,3,Medium,True,True,False,False,True,True,False,False,False,True,True,False,1
37,Bachelors,5,6.8,7.5,7.3,8.0,55878,3,Critical,True,False,True,True,True,False,False,False,False,True,False,False,1
28,PhD,3,7.0,6.7,7.1,7.5,37522,3,Critical,True,False,True,True,True,False,False,False,False,True,False,True,1
27,PhD,6,7.7,7.4,7.0,6.8,71457,3,High,True,False,False,False,True,True,False,False,False,True,False,False,1
32,Masters,4,6.6,7.9,7.9,7.0,43189,3,High,True,True,False,True,False,False,False,False,False,True,True,False,1
25,Bachelors,5,7.8,7.4,8.3,8.2,56390,2,Medium,True,False,False,False,False,True,False,False,False,True,False,False,1
37,Bachelors,4,8.2,6.5,7.7,7.3,49530,1,Critical,True,False,False,False,False,True,False,False,False,True,True,True,1
37,PhD,8,6.6,8.3,7.7,7.7,50963,1,Medium,True,True,True,False,True,False,False,False,False,True,True,False,1
26,Bachelors,4,7.1,7.6,8.2,7.7,30018,1,Critical,True,True,False,True,False,False,False,False,False,True,False,False,1
30,Masters,6,7.7,7.6,7.6,7.4,76242,3,Medium,True,True,False,False,True,False,False,False,False,True,False,False,1
28,Masters,4,8.3,8.0,7.7,8.2,46755,3,High,True,False,False,False,False,True,False,False,False,True,True,False,1
25,Masters,4,7.3,7.3,6.8,8.5,62578,3,Critical,True,False,True,False,True,True,False,False,False,True,True,False,1
36,Masters,7,7.6,8.0,7.5,7.0,40993,3,Medium,True,True,False,True,True,False,False,False,False,True,False,False,1
34,PhD,9,7.0,6.7,6.8,8.3,75988,3,High,True,False,True,False,True,False,False,False,False,True,True,False,1
25,Bachelors,5,6.6,8.1,7.5,8.2,37934,1,Critical,True,False,True,False,True,True,False,False,False,True,False,False,1
31,PhD,5,6.8,6.9,6.9,7.6,49931,2,Medium,True,True,False,False,False,True,False,False,False,True,False,True,1
26,PhD,3,7.2,7.8,6.6,8.5,76282,3,High,True,True,False,False,True,True,False,False,False,True,False,False,1
31,Masters,3,7.5,7.2,7.0,7.3,68740,2,High,True,False,False,False,True,False,False,False,False,True,False,False,1
29,PhD,7,8.1,7.7,6.7,7.9,65743,2,High,True,False,True,False,True,False,False,False,False,True,False,False,1
25,Bachelors,7,7.3,7.6,7.7,7.7,37955,3,Critical,True,True,True,False,True,True,False,False,False,True,True,False,1
35,Masters,7,6.8,7.2,8.3,8.2,31884,1,Critical,True,False,True,False,False,True,False,False,False,True,True,False,1
33,Bachelors,7,7.7,7.4,8.0,7.7,51851,2,High,True,False,False,True,True,True,False,False,False,True,True,False,1
35,PhD,5,6.8,7.0,6.8,8.3,58730,2,Critical,True,True,True,False,True,True,False,True,False,True,False,False,1
25,Bachelors,5,7.8,8.3,8.2,8.2,69125,3,Critical,True,False,False,True,False,True,False,False,False,True,True,False,1
36,Bachelors,9,7.0,7.4,7.4,7.8,70308,1,Medium,True,False,False,True,True,False,False,False,False,True,False,False,1
28,PhD,4,7.9,7.1,7.1,6.6,75486,1,Critical,True,True,False,False,False,True,False,False,False,True,False,False,1
37,Masters,7,7.1,6.7,7.7,8.1,44232,2,Critical,True,False,True,True,False,True,False,False,False,True,False,False,1
34,Bachelors,8,8.1,7.0,7.2,8.4,51239,1,High,True,False,True,True,True,True,False,False,False,True,False,True,1
29,PhD,4,8.1,8.0,7.9,7.7,66291,2,High,True,False,True,True,False,False,False,False,False,True,False,False,1
30,PhD,5,7.9,7.6,7.0,8.1,30269,1,Critical,True,False,False,True,False,True,False,False,False,True,True,False,1
27,PhD,9,8.0,7.7,6.9,7.8,48200,2,Critical,True,False,False,False,False,False,False,False,False,True,False,False,1
25,Bachelors,4,6.5,7.9,7.6,6.8,77552,1,Critical,True,True,False,True,False,True,False,False,False,True,True,False,1
26,PhD,6,8.4,7.1,8.2,8.2,48974,3,High,True,False,False,True,False,True,False,False,False,True,True,False,1
30,Masters,9,7.4,7.8,8.5,8.4,50238,2,High,True,False,True,False,True,True,False,False,False,True,False,False,1
26,PhD,6,6.6,6.6,7.0,7.4,52308,1,High,True,False,True,False,False,False,False,False,False,True,False,True,1
35,Bachelors,7,6.7,7.6,7.8,6.9,49989,2,High,True,False,True,False,True,True,False,False,False,True,True,False,1
29,Masters,4,7.9,8.5,7.7,6.7,36659,3,Critical,True,True,True,True,False,True,False,False,False,True,True,False,1
28,PhD,4,7.8,8.4,7.7,6.7,42778,3,Critical,True,True,True,False,True,True,False,False,False,True,False,False,1
28,Masters,9,6.6,6.9,6.7,7.1,66491,1,Critical,True,False,True,True,True,True,False,False,False,True,True,False,1
35,Masters,5,7.6,7.6,8.2,7.2,73860,3,Medium,True,False,False,False,False,False,False,False,False,True,False,False,1
25,PhD,4,7.5,7.0,7.1,7.2,66320,3,High,True,True,True,False,True,True,False,False,False,True,True,False,1
30,Bachelors,4,7.1,7.6,7.2,7.5,67349,2,Critical,True,False,False,False,False,True,False,False,False,True,True,False,1
34,Bachelors,4,8.3,6.8,7.7,7.2,39943,3,Critical,True,True,True,True,False,True,False,False,False,True,True,False,1
33,PhD,6,8.3,6.6,6.8,6.8,41342,3,High,True,True,True,True,True,False,False,False,False,True,True,False,1
29,PhD,3,6.8,8.2,7.4,7.9,40093,3,Critical,True,False,True,False,False,False,False,False,False,True,False,False,1
31,Masters,5,8.1,6.6,8.5,7.4,51580,1,Critical,True,True,True,True,True,True,False,False,False,True,False,False,1
26,PhD,8,7.0,8.3,7.5,7.3,49507,3,Critical,True,False,True,False,False,False,False,False,False,True,False,False,1
26,PhD,8,7.4,7.3,8.5,7.1,67397,3,Medium,True,False,True,False,True,True,False,False,False,True,True,True,1
26,Masters,4,7.9,6.5,7.3,6.8,70165,2,Critical,True,True,False,False,True,False,False,False,False,True,True,False,1
30,PhD,3,6.6,8.3,7.0,7.6,52467,2,Critical,True,True,False,True,False,False,False,False,False,True,True,False,1
33,PhD,8,7.8,7.5,7.0,7.1,73575,3,Medium,True,False,False,False,False,True,False,False,False,True,False,False,1
37,Bachelors,9,7.7,6.9,8.3,8.1,56498,2,High,True,False,False,False,True,False,False,False,False,True,False,False,1
37,PhD,7,8.2,8.2,8.2,7.0,43022,1,Critical,True,True,False,True,True,False,False,True,False,True,False,False,1
30,Bachelors,3,7.3,7.6,7.9,7.4,76669,2,Critical,True,False,False,True,True,False,False,False,False,True,True,False,1
35,PhD,6,7.3,8.1,7.3,7.0,36169,1,Medium,True,True,True,False,False,True,False,False,False,True,False,False,1
27,Masters,8,7.7,7.6,7.4,6.8,28620,1,High,True,True,True,True,True,True,False,False,False,True,True,False,1
28,Masters,7,7.7,7.9,7.2,7.9,55066,2,Medium,True,True,False,True,True,False,False,False,False,True,False,False,1
31,Masters,6,7.1,7.4,8.3,7.4,58602,1,Critical,True,False,False,False,False,False,False,False,False,True,False,False,1
36,Bachelors,7,7.3,8.3,7.0,7.2,72885,1,Medium,True,True,False,True,True,True,False,False,False,True,True,True,1
32,Masters,3,8.2,7.8,6.8,8.1,65055,3,Critical,True,True,False,False,True,False,False,False,False,True,False,False,1
25,Masters,9,8.0,6.8,7.2,7.5,43174,2,Medium,True,True,False,False,True,False,False,False,False,True,True,False,1
37,Bachelors,4,6.7,8.2,7.8,7.6,63863,2,Medium,True,True,False,True,True,True,False,False,False,True,False,False,1
37,Bachelors,5,7.3,7.8,6.7,6.8,50897,3,Medium,True,False,False,False,False,False,False,False,False,True,True,False,1
30,Masters,5,8.1,7.0,6.7,7.4,51837,3,Critical,True,False,True,False,True,True,False,False,False,True,False,True,1
30,Bachelors,9,7.2,7.0,6.8,8.4,67767,2,High,True,False,False,True,True,True,False,False,False,True,False,False,1
33,PhD,5,7.3,7.6,6.7,6.7,68048,1,Critical,True,True,True,True,True,False,False,False,False,True,True,True,1
28,Masters,3,8.3,6.9,6.8,6.7,42373,3,High,True,False,True,True,True,False,False,False,False,True,False,True,1
36,PhD,6,7.0,6.8,8.1,7.1,44311,3,High,True,True,False,False,True,False,False,False,False,True,True,False,1
36,PhD,3,7.0,7.6,8.3,7.5,70639,1,Critical,True,True,False,False,True,False,False,False,False,True,False,False,1
25,Masters,8,7.5,7.6,7.0,8.1,71890,1,Critical,True,False,True,False,True,False,False,False,False,True,False,False,1
29,Masters,5,7.5,7.9,7.9,7.1,44045,3,Critical,True,False,True,False,True,True,False,False,False,True,True,False,1
26,Masters,7,7.5,8.2,7.2,7.5,68610,2,Medium,True,False,False,True,True,True,False,False,False,True,False,False,1
29,PhD,3,7.7,7.0,6.6,7.9,43136,2,High,True,False,True,False,True,False,False,False,False,True,False,True,1
30,Masters,5,7.4,6.9,7.7,8.2,57853,3,Medium,True,False,True,False,False,False,False,False,False,True,False,True,1
30,Bachelors,8,7.0,6.8,7.2,7.3,47890,3,Medium,True,False,True,True,True,False,False,False,False,True,True,False,1
28,PhD,5,7.6,8.3,8.1,8.2,49426,3,Medium,True,False,True,True,True,False,False,False,False,True,True,False,1
28,Bachelors,5,7.7,6.7,6.6,7.2,75883,2,Critical,True,False,False,True,True,True,False,False,False,True,False,True,1
31,PhD,6,8.4,8.4,7.8,7.4,58892,1,Medium,True,False,True,True,False,True,False,False,False,True,True,False,1
34,PhD,5,6.7,7.1,8.1,7.6,75602,2,High,True,True,False,True,False,False,False,False,False,True,True,False,1
31,Bachelors,4,6.5,6.9,7.7,6.5,64601,3,Critical,True,True,True,False,True,True,False,False,False,True,True,False,1
36,Masters,5,8.1,8.5,7.0,7.2,75293,1,High,True,False,False,True,False,False,False,False,False,True,True,False,1
30,PhD,9,6.8,8.5,6.7,8.4,70325,3,Medium,True,True,False,False,False,True,False,False,False,True,False,False,1
36,PhD,3,8.4,7.7,6.5,7.0,77289,2,Medium,True,False,False,True,False,False,False,True,False,True,False,False,1
37,PhD,3,7.6,7.1,7.2,7.4,75294,3,Critical,True,True,True,True,False,True,False,False,False,True,False,False,1
31,Masters,7,6.7,6.9,7.5,7.8,26502,1,High,True,True,True,True,False,False,False,False,False,True,False,False,1
37,PhD,4,7.0,6.7,7.1,7.0,78043,3,Critical,True,False,False,True,True,False,False,False,False,True,False,False,1
35,Bachelors,7,8.1,7.8,7.8,7.1,74170,3,Medium,True,True,False,True,False,False,False,False,False,True,False,False,1
34,PhD,9,6.6,8.2,6.9,6.8,58412,2,Medium,True,False,False,True,False,True,False,False,False,True,True,True,1
32,PhD,8,6.6,7.9,7.0,7.2,68601,2,Medium,True,False,True,True,True,False,False,True,False,True,False,False,1
26,PhD,7,8.1,7.5,7.2,8.1,78828,3,High,True,False,False,False,True,False,False,False,False,True,True,False,1
28,Bachelors,4,8.4,7.5,8.4,7.9,40163,3,High,True,True,True,False,False,True,False,False,False,True,False,False,1
27,PhD,7,7.4,6.9,7.8,6.9,59123,1,High,True,False,True,True,True,False,False,False,False,True,True,False,1
33,Bachelors,3,7.0,6.9,7.9,6.6,56731,3,Medium,True,True,True,False,False,True,False,False,False,True,False,True,1
33,Masters,3,7.8,7.7,7.8,6.9,57459,1,High,True,True,True,False,True,True,False,False,False,True,True,True,1
33,Bachelors,8,8.1,8.1,7.1,7.4,72117,2,Medium,True,True,True,True,True,True,False,True,False,True,True,False,1
33,PhD,9,7.0,7.6,6.9,8.0,40164,1,High,True,False,True,False,True,True,False,False,False,True,True,False,1
33,PhD,4,8.0,7.1,8.3,8.4,65688,3,Critical,True,False,False,False,True,True,False,False,False,True,False,True,1
26,PhD,7,8.1,6.9,7.6,7.1,44863,2,Medium,True,True,False,True,False,True,False,False,False,True,False,False,1
33,Bachelors,6,6.9,6.7,6.9,8.1,31536,1,Medium,True,False,False,True,True,True,False,True,False,True,False,False,1
36,Masters,3,8.5,8.2,7.0,6.6,30683,2,Critical,True,True,False,True,True,False,False,False,False,True,True,False,1
34,PhD,6,7.4,6.7,8.2,7.6,37368,1,High,True,True,False,True,True,True,False,False,False,True,False,False,1
28,Masters,6,6.5,7.6,6.8,8.1,48022,3,High,True,False,False,False,True,True,False,False,False,True,True,False,1
36,PhD,6,7.3,7.4,7.4,8.1,32517,1,Critical,True,True,False,True,False,False,False,False,False,True,False,True,1
31,PhD,3,7.6,7.9,7.4,7.1,50001,1,Critical,True,False,False,True,True,True,False,False,False,True,True,False,1
29,Bachelors,7,7.6,8.5,7.2,8.1,48898,2,Critical,True,True,True,True,True,True,False,False,False,True,True,True,1
37,Masters,7,6.8,7.0,6.8,6.9,56176,1,High,True,True,False,False,True,True,False,False,False,True,True,False,1
30,Masters,9,7.0,6.8,7.5,7.4,60131,1,High,True,True,True,False,True,False,False,False,False,True,True,False,1
28,Masters,5,7.8,7.9,8.0,7.1,58498,2,Critical,True,False,False,True,True,False,False,False,False,True,False,False,1
37,PhD,4,8.3,7.4,8.1,7.2,68523,1,Critical,True,False,False,False,True,False,False,False,False,True,False,False,1
32,Bachelors,3,6.7,7.5,7.1,6.7,35847,1,Critical,True,False,False,False,False,True,False,False,False,True,False,False,1
29,PhD,5,6.5,7.3,8.3,8.3,45065,3,High,True,True,True,True,True,True,False,False,False,True,True,False,1
27,Masters,8,6.9,7.3,8.0,7.7,76963,1,Medium,True,True,False,True,True,False,False,False,False,True,False,False,1
28,Bachelors,3,6.7,7.8,7.5,7.2,67580,3,High,True,True,True,True,True,True,False,False,False,True,False,False,1
36,Bachelors,3,7.9,6.7,6.7,7.3,48859,1,Critical,True,True,False,False,True,False,False,False,False,True,False,True,1
30,Masters,9,7.8,7.7,6.5,8.0,65407,3,Critical,True,True,False,False,True,True,False,False,False,True,False,False,1
29,Bachelors,3,8.5,6.8,6.6,8.2,49230,2,Critical,True,True,True,True,False,False,False,False,False,True,True,False,1
30,Masters,8,7.4,8.0,7.1,8.3,30034,1,Critical,True,False,False,False,False,True,False,False,False,True,True,False,1
29,Bachelors,9,8.1,7.0,7.7,6.6,37605,1,High,True,False,False,False,False,False,False,False,False,True,True,False,1
25,Bachelors,8,8.0,6.8,7.8,8.4,66289,2,Medium,True,True,True,False,False,True,False,False,False,True,False,False,1
32,Masters,6,6.8,8.3,7.9,7.2,52977,1,Critical,True,False,False,False,True,False,False,False,False,True,False,False,1
32,Masters,3,7.9,6.6,7.5,8.2,73168,1,Medium,True,False,False,False,True,False,False,False,False,True,False,False,1
26,PhD,6,6.5,6.8,7.7,6.8,72000,2,High,True,False,True,True,False,True,False,False,False,False,True,False,1
33,Masters,4,8.4,8.0,8.2,6.8,77072,3,Critical,True,True,False,True,False,True,False,False,False,True,True,False,1
29,Bachelors,3,7.0,6.6,8.5,7.2,36011,2,Medium,True,True,False,False,False,False,False,True,False,True,False,False,1
37,Masters,7,7.8,7.0,8.3,6.8,60641,2,High,True,True,False,False,False,False,False,False,False,True,True,False,1
31,Masters,8,8.2,8.1,8.2,8.5,68111,2,Medium,True,True,True,True,True,True,False,False,False,True,True,True,1
25,Bachelors,6,8.0,7.2,8.2,7.0,61014,1,Medium,True,True,True,True,True,False,False,False,False,True,True,True,1
37,PhD,8,7.6,7.1,7.2,7.8,75575,3,Critical,True,False,True,True,True,True,False,False,False,True,False,False,1
31,Bachelors,8,8.1,8.1,7.9,7.4,60450,1,High,True,False,False,False,True,True,False,False,False,True,False,False,1
29,PhD,6,6.9,8.5,6.5,7.0,44254,2,Critical,True,False,True,False,True,False,False,False,False,True,False,False,1
29,Masters,6,7.0,7.3,7.1,7.9,62939,1,Medium,True,False,False,True,True,True,False,False,False,True,True,False,1
30,PhD,4,7.8,7.8,8.3,7.7,32855,1,Medium,True,True,False,True,False,False,False,False,False,True,True,False,1
35,PhD,7,8.2,7.8,7.6,7.0,43957,2,High,True,True,False,False,True,False,False,False,False,True,True,False,1
35,PhD,8,7.7,7.9,7.5,7.5,36707,1,Medium,True,False,True,False,False,False,False,False,False,True,True,True,1
33,Bachelors,6,8.3,7.0,8.3,7.6,26604,1,High,True,True,True,True,True,True,False,False,False,True,True,False,1
29,Masters,8,8.3,6.7,6.9,8.4,45726,1,Medium,True,True,False,True,False,True,False,False,False,True,False,False,1
34,Bachelors,5,8.0,6.8,6.6,7.7,78235,2,High,True,False,True,True,True,True,False,False,False,True,False,True,1
26,Masters,4,7.4,6.8,7.9,7.9,43368,3,Critical,True,False,True,True,True,False,False,False,False,True,False,True,1
27,Bachelors,6,7.4,7.5,6.6,8.4,61680,2,Critical,True,False,False,False,False,False,False,False,False,True,False,False,1
36,Masters,8,7.3,8.5,7.4,6.8,52381,2,High,True,False,True,True,False,True,False,False,False,True,False,False,1
37,PhD,9,8.3,7.6,8.0,7.4,79094,3,Medium,True,False,True,False,True,False,False,False,False,True,False,False,1
30,Masters,8,7.2,7.2,7.2,8.0,75052,2,Medium,True,False,False,False,False,False,False,False,False,True,True,False,1
27,Masters,3,7.2,7.8,7.7,8.0,59283,3,Medium,True,True,False,False,True,False,False,False,False,True,False,False,1
27,Bachelors,5,7.7,7.1,8.4,7.5,59800,1,Critical,True,False,True,False,True,False,False,False,False,True,False,False,1
27,Bachelors,5,6.6,7.1,7.8,7.8,40222,3,Critical,True,False,False,True,False,True,False,False,False,True,False,False,1
27,Masters,4,7.9,8.4,6.6,6.7,52314,2,Critical,True,True,True,True,False,True,False,False,False,True,True,True,1
